city,state,postcode,country,can_contact,sold_date,event_date,event_desc,num_tickets,estimated_price,is_international,region_category,sold_month,event_month,days_until_event,total_value
Bowral,NSW,2576,AU,Y,2025-02-24,2025-04-12,Reserved Seating,1,50,False,Australia,2025-02,2025-04,47,50
Gordon,NSW,2072,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Blackheath,NSW,2785,AU,Y,2025-02-24,2025-04-13,Reserved Seating,2,50,False,Australia,2025-02,2025-04,48,100
Blackheath,NSW,2785,AU,Y,2025-02-24,2025-04-13,Reserved Seating,1,50,False,Australia,2025-02,2025-04,48,50
Blackheath,NSW,2785,AU,Y,2025-02-24,2025-04-13,Reserved Seating,4,50,False,Australia,2025-02,2025-04,48,200
Forresters Beach,NSW,2260,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Forresters Beach,NSW,2260,AU,N,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Blackheath,NSW,2785,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Blackheath,NSW,2785,AU,N,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Blackheath,NSW,2785,AU,N,2025-02-24,2025-04-14,Single Day Entry,4,50,False,Australia,2025-02,2025-04,49,200
Engadine,NSW,2233,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Engadine,NSW,2233,AU,Y,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Gordon,NSW,2072,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Greenwich,NSW,2065,AU,Y,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Chatswood,NSW,2067,AU,N,2025-02-24,2025-04-21,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
Chatswood,NSW,2067,AU,N,2025-02-24,2025-04-21,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Chatswood,NSW,2067,AU,N,2025-02-24,2025-04-21,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Sydney,NSW,2148,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Sydney,NSW,2148,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Sydney,NSW,2148,AU,Y,2025-02-24,2025-04-20,Single Day Entry,4,50,False,Australia,2025-02,2025-04,55,200
Kensington,NSW,2033,AU,Y,2025-02-24,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,58,15
Lake Munmorah,NSW,2259,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Point Piper,NSW,2027,AU,Y,2025-02-24,2025-04-13,Reserved Seating,3,50,False,Australia,2025-02,2025-04,48,150
Point Piper,NSW,2027,AU,Y,2025-02-24,2025-04-13,Reserved Seating,1,50,False,Australia,2025-02,2025-04,48,50
Glen Alpine,NSW,2560,AU,Y,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Glen Alpine,NSW,2560,AU,Y,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Elderslie,NSW,2570,AU,N,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Adamstown,NSW,2289,AU,Y,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Adamstown,NSW,2289,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Adamstown,NSW,2289,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Surry Hills,NSW,2010,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Kaleen,ACT,2617,AU,N,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Kaleen,ACT,2617,AU,N,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Kaleen,ACT,2617,AU,N,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Allawah,NSW,2218,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Asquith,NSW,2077,AU,Y,2025-02-24,2025-04-18,Single Day Entry,4,50,False,Australia,2025-02,2025-04,53,200
Gregory Hills,NSW,2557,AU,N,2025-02-24,2025-04-19,Single Day Entry,4,50,False,Australia,2025-02,2025-04,54,200
Calderwood,NSW,2527,AU,Y,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Calderwood,NSW,2527,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
West Ryde,NSW,2114,AU,N,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Croydon,NSW,2132,AU,N,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Croydon,NSW,2132,AU,N,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Blacktown,NSW,2148,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Blacktown,NSW,2148,AU,Y,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Leumeah,NSW,2560,AU,N,2025-02-24,2025-04-12,Reserved Seating,3,50,False,Australia,2025-02,2025-04,47,150
Engadine,NSW,2233,AU,Y,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Forde,ACT,2914,AU,Y,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Penrith,NSW,2750,AU,Y,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Marsden Park,NSW,2765,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Sydney,NSW,2205,AU,Y,2025-02-24,2025-04-13,Reserved Seating,2,50,False,Australia,2025-02,2025-04,48,100
Sydney,NSW,2205,AU,Y,2025-02-24,2025-04-13,Reserved Seating,4,50,False,Australia,2025-02,2025-04,48,200
Wattle Ponds,NSW,2330,AU,N,2025-02-24,2025-04-11,Dino Adventures,3,25,False,Australia,2025-02,2025-04,46,75
Wattle Ponds,NSW,2330,AU,N,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Wattle Ponds,NSW,2330,AU,N,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Matraville,NSW,2036,AU,Y,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Matraville,NSW,2036,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Oran Park,NSW,2570,AU,Y,2025-02-24,2025-04-15,Dino Adventures,5,25,False,Australia,2025-02,2025-04,50,125
Oran Park,NSW,2570,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Oran Park,NSW,2570,AU,Y,2025-02-24,2025-04-15,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Croydon Park,NSW,2133,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Oxley Park,NSW,2760,AU,Y,2025-02-24,2025-04-12,After 4pm Entry,3,35,False,Australia,2025-02,2025-04,47,105
Balgownie,NSW,2219,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Balgownie,NSW,2219,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Chester Hill,NSW,2162,AU,N,2025-02-24,2025-04-18,Single Day Entry,3,50,False,Australia,2025-02,2025-04,53,150
Chester Hill,NSW,2162,AU,N,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Wattle Grove,NSW,2173,AU,N,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Wattle Grove,NSW,2173,AU,N,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Birrong,NSW,2143,AU,Y,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Bargo,NSW,2574,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Dundas Valley,NSW,2117,AU,N,2025-02-24,2025-04-12,Reserved Seating,2,50,False,Australia,2025-02,2025-04,47,100
Dundas Valley,NSW,2117,AU,N,2025-02-24,2025-04-12,Reserved Seating,1,50,False,Australia,2025-02,2025-04,47,50
Winston Hills,NSW,2153,AU,Y,2025-02-24,2025-04-18,Single Day Entry,4,50,False,Australia,2025-02,2025-04,53,200
Enmore,NSW,2042,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Lane Cove,NSW,2066,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Lane Cove,NSW,2066,AU,Y,2025-02-24,2025-04-14,Single Day Entry,4,50,False,Australia,2025-02,2025-04,49,200
Mascot,NSW,2020,AU,N,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Marsfield,NSW,2122,AU,Y,2025-02-24,2025-04-18,Single Day Entry,4,50,False,Australia,2025-02,2025-04,53,200
Rose Bay,NSW,2029,AU,Y,2025-02-24,2025-04-20,Single Day Entry,4,50,False,Australia,2025-02,2025-04,55,200
Strathfield,NSW,2135,AU,Y,2025-02-24,2025-04-13,Reserved Seating,2,50,False,Australia,2025-02,2025-04,48,100
Armidale,NSW,2350,AU,Y,2025-02-24,2025-04-19,Single Day Entry,3,50,False,Australia,2025-02,2025-04,54,150
Tharbogang,NSW,2680,AU,N,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Tharbogang,NSW,2680,AU,N,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Tharbogang,NSW,2680,AU,N,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
The Ponds,NSW,2769,AU,N,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Wilton,NSW,2571,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Junee,NSW,2663,AU,Y,2025-02-24,2025-04-14,Reserved Seating,1,50,False,Australia,2025-02,2025-04,49,50
Hamlyn Terrace,NSW,2259,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Hamlyn Terrace,NSW,2259,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Mount Hutton,NSW,2290,AU,Y,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Lethbridge Park,NSW,2770,AU,Y,2025-02-24,2025-04-12,Reserved Seating,2,50,False,Australia,2025-02,2025-04,47,100
Lethbridge Park,NSW,2770,AU,Y,2025-02-24,2025-04-12,Reserved Seating,4,50,False,Australia,2025-02,2025-04,47,200
Wetherill Park,NSW,2164,AU,Y,2025-02-24,2025-04-12,Reserved Seating,4,50,False,Australia,2025-02,2025-04,47,200
Wetherill Park,NSW,2164,AU,Y,2025-02-24,2025-04-12,Reserved Seating,1,50,False,Australia,2025-02,2025-04,47,50
Clovelly,NSW,2031,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Clovelly,NSW,2031,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Flinders,NSW,2529,AU,N,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Flinders,NSW,2529,AU,N,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Flinders,NSW,2529,AU,N,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Wauchope,NSW,2446,AU,Y,2025-02-24,2025-04-13,Single Day Entry,8,50,False,Australia,2025-02,2025-04,48,400
Wauchope,NSW,2446,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Wauchope,NSW,2446,AU,Y,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Forestville,NSW,2087,AU,Y,2025-02-24,2025-04-13,Single Day Entry,3,50,False,Australia,2025-02,2025-04,48,150
Ermington,NSW,2115,AU,Y,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Ermington,NSW,2115,AU,Y,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Ashbury,NSW,2193,AU,N,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Cowra,NSW,2794,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Cowra,NSW,2794,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Faulconbridge,NSW,2776,AU,Y,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Peakhurst,NSW,2210,AU,Y,2025-02-24,2025-04-14,Reserved Seating,1,50,False,Australia,2025-02,2025-04,49,50
Peakhurst,NSW,2210,AU,Y,2025-02-24,2025-04-14,Reserved Seating,4,50,False,Australia,2025-02,2025-04,49,200
Merrylands,NSW,2160,AU,N,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
East Corrimal,NSW,2518,AU,Y,2025-02-24,2025-04-11,Dino Adventures,2,25,False,Australia,2025-02,2025-04,46,50
East Corrimal,NSW,2518,AU,Y,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Casula,NSW,2170,AU,N,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Killarney Vale,NSW,2261,AU,Y,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Turramurra,NSW,2074,AU,Y,2025-02-24,2025-04-19,Single Day Entry,2,50,False,Australia,2025-02,2025-04,54,100
Newport,NSW,2106,AU,N,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Tseung Kwan O,,852,HK,N,2025-02-25,2025-04-17,Reserved Seating,1,50,True,International,2025-02,2025-04,51,50
North Kellyville,NSW,2155,AU,Y,2025-02-25,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Medowie,NSW,2318,AU,Y,2025-02-25,2025-04-17,Reserved Seating,4,50,False,Australia,2025-02,2025-04,51,200
Sydney,NSW,2770,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Sydney,NSW,2770,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Sydney,NSW,2770,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Gymea,NSW,2227,AU,N,2025-02-25,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Rockdale,NSW,2216,AU,N,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Rockdale,NSW,2216,AU,N,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Stream Hill,NSW,2526,AU,Y,2025-02-25,2025-04-16,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Stream Hill,NSW,2526,AU,Y,2025-02-25,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Harrison,ACT,2914,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Wattle Grove,NSW,2173,AU,N,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Cambridge Park,NSW,2747,AU,N,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Balgowlah,NSW,2093,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Balgowlah,NSW,2093,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Casula,NSW,2170,AU,N,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Casula,NSW,2170,AU,N,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Canley Heights,NSW,2166,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Leppington,NSW,2179,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Prairiewood,NSW,2176,AU,Y,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Prairiewood,NSW,2176,AU,Y,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Darlinghurst,NSW,2010,AU,N,2025-02-25,2025-04-12,Angus Steakhouse,1,50,False,Australia,2025-02,2025-04,46,50
Darlinghurst,NSW,2010,AU,N,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
South Wentworthville,NSW,2145,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Roseville,NSW,2069,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Kembla Grange,NSW,2526,AU,Y,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Kembla Grange,NSW,2526,AU,Y,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Kembla Grange,NSW,2526,AU,Y,2025-02-25,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,51,200
Seaforth,NSW,2092,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Seaforth,NSW,2092,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Mount Keira,NSW,2500,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Illawong,NSW,2234,AU,N,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
North St Marys,NSW,2760,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
North St Marys,NSW,2760,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Camperdown,NSW,2050,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Rhodes,NSW,2138,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Coredaux Heights,NSW,2526,AU,Y,2025-02-25,2025-04-18,Reserved Seating,4,50,False,Australia,2025-02,2025-04,52,200
Kirribilli,NSW,2061,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Kirribilli,NSW,2061,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Inala,QLD,4077,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Edmondson Park,NSW,2174,AU,Y,2025-02-25,2025-04-22,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Nulkaba,NSW,2325,AU,N,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Newtown,NSW,2043,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Sans Souci,NSW,2219,AU,Y,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Sans Souci,NSW,2219,AU,Y,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Albion Park Rail,NSW,2527,AU,N,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Albion Park Rail,NSW,2527,AU,N,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
nan,,,,N,2025-02-25,2025-04-12,Single Day Entry,1,50,True,International,2025-02,2025-04,46,50
nan,,,,N,2025-02-25,2025-04-12,Single Day Entry,1,50,True,International,2025-02,2025-04,46,50
Shalvey,NSW,2770,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Shalvey,NSW,2770,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Petersham,NSW,2049,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Faulconbridge,NSW,2776,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Faulconbridge,NSW,2776,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Wentworth Point,NSW,2127,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Umina Beach,NSW,2257,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Umina Beach,NSW,2257,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
St Clair,NSW,2759,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
St Clair,NSW,2759,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Redhead,NSW,2290,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Redhead,NSW,2290,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Redhead,NSW,2290,AU,Y,2025-02-25,2025-04-11,Single Day Entry,3,50,False,Australia,2025-02,2025-04,45,150
Glenmore Park,NSW,2745,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Drummoyne,NSW,2047,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Docklands,VIC,3008,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Randwick,NSW,2031,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Cronulla,NSW,2230,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Cronulla,NSW,2230,AU,Y,2025-02-25,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,57,15
Sydney,NSW,2000,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Sydney,NSW,2000,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Ashfield,NSW,2131,AU,Y,2025-02-25,2025-04-11,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,45,70
Bella Vista,NSW,2153,AU,Y,2025-02-25,2025-04-11,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,45,70
Bella Vista,NSW,2153,AU,Y,2025-02-25,2025-04-11,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,45,35
Lane Cove North,NSW,2066,AU,N,2025-02-25,2025-04-11,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,45,70
Dalkeith,,,GB,N,2025-02-25,2025-04-19,Reserved Seating,2,50,True,International,2025-02,2025-04,53,100
Lidcombe,NSW,2141,AU,Y,2025-02-25,2025-04-19,Reserved Seating,1,50,False,Australia,2025-02,2025-04,53,50
Ncr,,1500,PH,Y,2025-02-25,2025-04-20,Dino Adventures,8,25,True,International,2025-02,2025-04,54,200
Ncr,,1500,PH,Y,2025-02-25,2025-04-20,Reserved Seating,4,50,True,International,2025-02,2025-04,54,200
Ncr,,1500,PH,Y,2025-02-25,2025-04-20,Reserved Seating,4,50,True,International,2025-02,2025-04,54,200
Neath,NSW,2326,AU,Y,2025-02-25,2025-04-21,Reserved Seating,4,50,False,Australia,2025-02,2025-04,55,200
Narrabri,NSW,2390,AU,N,2025-02-25,2025-04-21,Big Bush BBQ,4,20,False,Australia,2025-02,2025-04,55,80
Narrabri,NSW,2390,AU,N,2025-02-25,2025-04-21,Reserved Seating,4,50,False,Australia,2025-02,2025-04,55,200
Willoughby,NSW,2068,AU,Y,2025-02-25,2025-04-21,Reserved Seating,2,50,False,Australia,2025-02,2025-04,55,100
Willoughby,NSW,2068,AU,Y,2025-02-25,2025-04-21,Reserved Seating,2,50,False,Australia,2025-02,2025-04,55,100
Caringbah,NSW,2229,AU,N,2025-02-25,2025-04-21,Reserved Seating,2,50,False,Australia,2025-02,2025-04,55,100
Caringbah,NSW,2229,AU,N,2025-02-25,2025-04-21,Reserved Seating,1,50,False,Australia,2025-02,2025-04,55,50
Riverstone,NSW,2765,AU,N,2025-02-25,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Paddington,NSW,2021,AU,N,2025-02-25,2025-04-13,Dino Adventures,4,25,False,Australia,2025-02,2025-04,47,100
Paddington,NSW,2021,AU,N,2025-02-25,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
